ticker,weight,sector,train_start,train_end,fitness
THERMAX.NS,0.0036778369533438608,NIFTY_Consumption,2017-04-01,2025-12-31,0.8702159953386851
HINDALCO.NS,0.003623278250529926,NIFTY_Metal,2017-04-01,2025-12-31,0.8702159953386851
GOLDBEES.NS,0.0028880649984560085,GOLD,2017-04-01,2025-12-31,0.8702159953386851
DATAPATTNS.NS,0.0022487096499017806,Defence_ETF,2017-04-01,2025-12-31,0.8702159953386851
KOTAKBANK.NS,0.002173038603462574,NIFTY_Bank_Index,2017-04-01,2025-12-31,0.8702159953386851
MGL.NS,0.0021670876773879477,NIFTY_Energy,2017-04-01,2025-12-31,0.8702159953386851
ABSLAMC.NS,0.002136826281965738,NIFTY_Financial_Services,2017-04-01,2025-12-31,0.8702159953386851
AMBUJACEM.NS,0.0021274030425423385,NIFTY_Commodities,2017-04-01,2025-12-31,0.8702159953386851
MRF.NS,0.0020204328800406874,NIFTY_Auto_Index,2017-04-01,2025-12-31,0.8702159953386851
BOSCHLTD.NS,0.001968716449981517,NIFTY_Auto_Index,2017-04-01,2025-12-31,0.8702159953386851
HDFCBANK.NS,0.001947040505090755,NIFTY_Bank_Index,2017-04-01,2025-12-31,0.8702159953386851
PFC.NS,0.001612216791072094,NIFTY_Financial_Services,2017-04-01,2025-12-31,0.8702159953386851
SHREECEM.NS,0.0015728123027071526,NIFTY_Commodities,2017-04-01,2025-12-31,0.8702159953386851
SBIN.NS,0.0,NIFTY_PSU_Bank,2017-04-01,2025-12-31,0.8702159953386851
ULTRACEMCO.NS,0.0,NIFTY_Commodities,2017-04-01,2025-12-31,0.8702159953386851
NMDC.NS,0.0,NIFTY_Metal,2017-04-01,2025-12-31,0.8702159953386851
SONACOMS.NS,0.0,NIFTY_Auto_Index,2017-04-01,2025-12-31,0.8702159953386851
BHARATFORG.NS,0.0,NIFTY_Auto_Index,2017-04-01,2025-12-31,0.8702159953386851
IOC.NS,0.0,NIFTY_Energy,2017-04-01,2025-12-31,0.8702159953386851
CUMMINSIND.NS,0.0,NIFTY_Infrastructure,2017-04-01,2025-12-31,0.8702159953386851
LTFOODS.NS,0.0,NIFTY_FMCG,2017-04-01,2025-12-31,0.8702159953386851
SYRMA.NS,0.0,NIFTY_Infrastructure,2017-04-01,2025-12-31,0.8702159953386851
ONGC.NS,0.0,NIFTY_Energy,2017-04-01,2025-12-31,0.8702159953386851
TATACHEM.NS,0.0,NIFTY_Consumption,2017-04-01,2025-12-31,0.8702159953386851
NESCO.NS,0.0,NIFTY_Consumption,2017-04-01,2025-12-31,0.8702159953386851
GESHIP.NS,0.0,NIFTY_Infrastructure,2017-04-01,2025-12-31,0.8702159953386851
ZYDUSWELL.NS,0.0,NIFTY_Consumption,2017-04-01,2025-12-31,0.8702159953386851
GAIL.NS,0.0,NIFTY_Energy,2017-04-01,2025-12-31,0.8702159953386851
IGL.NS,0.0,NIFTY_Energy,2017-04-01,2025-12-31,0.8702159953386851
